dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher_binary,1,0,64,7,4,25,25,0,0.0,0.5961500253991147,0.5961500253991147,0.0,0.0,0.6038048259480031,True
ridge_teacher_binary,1,0,128,0,4,37,37,0,0.0,0.5961500201415612,0.5961500201415612,0.0,0.0,0.3019690103682585,True
ridge_teacher_binary,1,0,128,1,4,32,32,0,0.0,0.5961500219227116,0.5961500219227116,0.0,0.0,0.3019909807988099,True
ridge_teacher_binary,1,0,128,2,4,36,36,0,0.0,0.5961500234811437,0.5961500234811437,0.0,0.0,0.3020230931890804,True
ridge_teacher_binary,1,0,128,3,4,33,33,0,0.0,0.5961500197744718,0.5961500197744718,0.0,0.0,0.30196891914036605,True
ridge_teacher_binary,1,0,128,4,4,29,29,0,0.0,0.596150019840145,0.596150019840145,0.0,0.0,0.30195795423620597,True
ridge_teacher_binary,1,0,128,5,4,34,34,0,0.0,0.5961500214214921,0.5961500214214921,0.0,0.0,0.30193045092004145,True
ridge_teacher_binary,1,0,128,6,4,36,36,0,0.0,0.5961500236324809,0.5961500236324809,0.0,0.0,0.3019028221224928,True
ridge_teacher_binary,1,0,128,7,4,35,35,0,0.0,0.5961500198742231,0.5961500198742231,0.0,0.0,0.3019684290916683,True
ridge_teacher_binary,1,1,8,0,4,8,1,8,2.0,0.5961500197652175,0.6786638102109249,0.08251379044570739,0.08251379044570739,4.831491161270003,True
ridge_teacher_binary,1,1,8,1,4,8,1,8,2.0,0.5961500215236407,0.6786724098224157,0.082522388298775,0.082522388298775,4.831855246624927,True
ridge_teacher_binary,1,1,8,2,4,6,2,5,0.0,0.5961500272252354,0.5961500272252354,0.0,0.0,4.8304331435496515,True
ridge_teacher_binary,1,1,8,3,4,7,1,7,2.0,0.5961500228510093,0.6786786795974447,0.08252865674643539,0.08252865674643539,4.8321206709075755,True
ridge_teacher_binary,1,1,8,4,4,6,3,4,0.0,0.5961500287323036,0.5961500287323036,0.0,0.0,4.832598223105335,True
ridge_teacher_binary,1,1,8,5,4,8,1,8,2.0,0.5961500203017293,0.6786722469295927,0.08252222662786346,0.08252222662786346,4.83184835048477,True
ridge_teacher_binary,1,1,8,6,4,8,1,8,2.0,0.5961500199893818,0.6786598668924264,0.08250984690304464,0.08250984690304464,4.831324199768059,True
ridge_teacher_binary,1,1,8,7,4,8,1,8,2.0,0.5961500202062534,0.6786680300331144,0.08251800982686097,0.08251800982686097,4.831669821974576,True
ridge_teacher_binary,1,1,16,0,4,12,12,0,0.0,0.5961500198186882,0.5961500198186882,0.0,0.0,2.415791132615111,True
ridge_teacher_binary,1,1,16,1,4,13,7,7,0.0,0.5961500198143873,0.5961500198143873,0.0,0.0,2.415686809216892,True
ridge_teacher_binary,1,1,16,2,4,12,12,0,0.0,0.5961500211823559,0.5961500211823559,0.0,0.0,2.4154839128759846,True
ridge_teacher_binary,1,1,16,3,4,10,10,0,0.0,0.5961500216628878,0.5961500216628878,0.0,0.0,2.4160070060376553,True
ridge_teacher_binary,1,1,16,4,4,13,7,7,0.0,0.5961500213946888,0.5961500213946888,0.0,0.0,2.4154876693996163,True
ridge_teacher_binary,1,1,16,5,4,11,11,0,0.0,0.5961500203028203,0.5961500203028203,0.0,0.0,2.4159178409283433,True
ridge_teacher_binary,1,1,16,6,4,11,11,0,0.0,0.5961500226944153,0.5961500226944153,0.0,0.0,2.4159705534373694,True
ridge_teacher_binary,1,1,16,7,4,11,11,0,0.0,0.5961500210114548,0.5961500210114548,0.0,0.0,2.415510494962563,True
ridge_teacher_binary,1,1,32,0,4,18,18,0,0.0,0.5961500245370639,0.5961500245370639,0.0,0.0,1.2075790034552174,True
ridge_teacher_binary,1,1,32,1,4,16,16,0,0.0,0.5961500219289391,0.5961500219289391,0.0,0.0,1.2080062901170059,True
