dimension,endpoint,source_width,q,trials,atomic_mass,d_x_squared,base_risk,base_objective,exact_expected_excess,mc_mean_excess,mc_excess_se,mc_mean_linear_term,mc_mean_remainder,smooth_bound,exact_to_bound_ratio,q_scaled_exact,best_objective_excess,max_mass_error,max_support_excess,balance_prediction_error,balance_penalty_error
8,0,256,64,2048,1.0,1.0707686388284612,0.008880582186144233,0.018880582186144232,0.003764179953337615,0.003785948979875082,0.00013796529727639397,3.022682031570657e-05,0.0037557221595593774,0.008365379990847353,0.44997118570298567,0.22498559285149283,-0.006640705472440308,0.0,-5,1.1102230246251565e-16,0.0
8,0,256,128,2048,1.0,1.0707686388284612,0.008880582186144233,0.018880582186144232,0.0018820899766688074,0.0019984554451982126,9.376269365549833e-05,0.0001496648997802614,0.0018487905454179529,0.0041826899954236765,0.44997118570298567,0.22498559285149283,-0.006612919522321941,0.0,-30,1.1102230246251565e-16,0.0
8,1,256,4,2048,1.0,1.050424771053128,0.009949882799243172,0.019949882799243174,0.06087871576485775,0.060274230649923446,0.0007994821049573229,-7.05897046098998e-05,0.06034482035453334,0.131303096381641,0.4636502675299431,0.23182513376497155,0.005361267244289428,0.0,0,1.6653345369377348e-16,1.734723475976807e-18
8,1,256,8,2048,1.0,1.050424771053128,0.009949882799243172,0.019949882799243174,0.030439357882428877,0.030992727501930155,0.0004888692587265296,0.0003624422596331649,0.03063028524229699,0.0656515481908205,0.4636502675299431,0.23182513376497155,-0.0036159434293469572,0.0,0,1.6653345369377348e-16,1.734723475976807e-18
8,1,256,16,2048,1.0,1.050424771053128,0.009949882799243172,0.019949882799243174,0.015219678941214438,0.01524775842107413,0.0002802895804072199,8.609980254271833e-05,0.015161658618531412,0.03282577409541025,0.4636502675299431,0.23182513376497155,-0.0037276163771060664,0.0,0,1.6653345369377348e-16,1.734723475976807e-18
8,1,256,32,2048,1.0,1.050424771053128,0.009949882799243172,0.019949882799243174,0.007609839470607219,0.007439566183759197,0.00016889578261359363,-0.0001626419668018879,0.007602208150561085,0.016412887047705126,0.4636502675299431,0.23182513376497155,-0.005319514320069635,0.0,0,1.6653345369377348e-16,1.734723475976807e-18
8,1,256,64,2048,1.0,1.050424771053128,0.009949882799243172,0.019949882799243174,0.0038049197353036096,0.0039146002642920395,0.0001141712132492065,0.00010243284257613398,0.0038121674217159057,0.008206443523852563,0.4636502675299431,0.23182513376497155,-0.006547861866472469,0.0,-5,1.6653345369377348e-16,1.734723475976807e-18
8,1,256,128,2048,1.0,1.050424771053128,0.009949882799243172,0.019949882799243174,0.0019024598676518048,0.0019507001605258804,7.933528579843964e-05,-1.1907594278317304e-07,0.0019508192364686631,0.004103221761926281,0.4636502675299431,0.23182513376497155,-0.005634278315556264,0.0,-27,1.6653345369377348e-16,1.734723475976807e-18
8,2,256,4,2048,1.0,1.0617357387428377,0.006508793964536802,0.016508793964536802,0.06112251434203805,0.06058998555464383,0.0007207376804697946,0.00019438029877755765,0.060395605255866264,0.1327169673428547,0.46054785281626465,0.23027392640813232,0.005507975082477355,0.0,0,1.1102230246251565e-16,0.0
8,2,256,8,2048,1.0,1.0617357387428377,0.006508793964536802,0.016508793964536802,0.030561257171019027,0.030600897880704647,0.00040523525071390763,-0.00015578228298546179,0.03075668016369011,0.06635848367142735,0.46054785281626465,0.23027392640813232,0.0015544554853673658,0.0,0,1.1102230246251565e-16,0.0
8,2,256,16,2048,1.0,1.0617357387428377,0.006508793964536802,0.016508793964536802,0.015280628585509513,0.015056440506050638,0.0002298433230015309,9.193721293211142e-05,0.014964503293118528,0.03317924183571368,0.46054785281626465,0.23027392640813232,-0.0019391174170690076,0.0,0,1.1102230246251565e-16,0.0
8,2,256,32,2048,1.0,1.0617357387428377,0.006508793964536802,0.016508793964536802,0.007640314292754757,0.00772402690693554,0.00013525933663066666,1.2271056415563266e-05,0.007711755850519976,0.01658962091785684,0.46054785281626465,0.23027392640813232,-0.0031156584519049916,0.0,0,1.1102230246251565e-16,0.0
8,2,256,64,2048,1.0,1.0617357387428377,0.006508793964536802,0.016508793964536802,0.0038201571463773783,0.003638637502340862,7.987035267391738e-05,-0.0001754098582112939,0.0038140473605521564,0.00829481045892842,0.46054785281626465,0.23027392640813232,-0.003307240370905731,0.0,-4,1.1102230246251565e-16,0.0
8,2,256,128,2048,1.0,1.0617357387428377,0.006508793964536802,0.016508793964536802,0.0019100785731886892,0.0018989296710242073,5.211162296888671e-05,-2.5606515774043824e-05,0.0019245361867982515,0.00414740522946421,0.46054785281626465,0.23027392640813232,-0.003448431042268484,0.0,-26,1.1102230246251565e-16,0.0
8,3,256,4,2048,1.0,1.0844102116449335,0.0066697702473436865,0.016669770247343684,0.06208202940525894,0.0622694415454658,0.0007123861926289437,0.00013007418998292746,0.06213936735548287,0.13555127645561668,0.4579966417770057,0.22899832088850286,0.0043434091836613105,0.0,0,1.1102230246251565e-16,0.0
8,3,256,8,2048,1.0,1.0844102116449335,0.0066697702473436865,0.016669770247343684,0.03104101470262947,0.03122622835972401,0.0004019452094188277,0.00030799186838849433,0.030918236491335516,0.06777563822780834,0.4579966417770057,0.22899832088850286,0.0027315863225599374,0.0,0,1.1102230246251565e-16,0.0
8,3,256,16,2048,1.0,1.0844102116449335,0.0066697702473436865,0.016669770247343684,0.015520507351314735,0.01585005769533871,0.0002278026742262051,-6.997112841784335e-05,0.015920028823756555,0.03388781911390417,0.4579966417770057,0.22899832088850286,-0.0018031533195632162,0.0,0,1.1102230246251565e-16,0.0
8,3,256,32,2048,1.0,1.0844102116449335,0.0066697702473436865,0.016669770247343684,0.007760253675657368,0.007791583682705962,0.00012105453768382663,4.4228283646054606e-05,0.0077473553990599076,0.016943909556952085,0.4579966417770057,0.22899832088850286,-0.0027912795393020486,0.0,0,1.1102230246251565e-16,0.0
8,3,256,64,2048,1.0,1.0844102116449335,0.0066697702473436865,0.016669770247343684,0.003880126837828684,0.0036867273663626857,7.459719703279187e-05,-0.0001258242540494416,0.003812551620412127,0.008471954778476043,0.4579966417770057,0.22899832088850286,-0.002989704074746814,0.0,-4,1.1102230246251565e-16,0.0
8,3,256,128,2048,1.0,1.0844102116449335,0.0066697702473436865,0.016669770247343684,0.001940063418914342,0.0019464184374687185,4.670003537607563e-05,6.553034547838616e-06,0.0019398654029208796,0.004235977389238021,0.4579966417770057,0.22899832088850286,-0.0029518372046801818,0.0,-28,1.1102230246251565e-16,0.0
