dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher,1,4,8,6,21301657,0.11745108801622192,0.11434370863933364,0.0031073793768882753,1.5536896884441376,5,1.0,430,patience,0.14489537310943568
ridge_teacher,1,4,8,7,21301658,0.11745108766529055,0.11434341729852648,0.0031076703667640686,1.5538351833820343,6,1.0,489,patience,0.14489537310943568
ridge_teacher,1,4,16,0,21302459,0.11745108771981323,0.11434350002469147,0.003107587695121765,1.5537938475608826,9,1.0,431,patience,0.14489537310943568
ridge_teacher,1,4,16,1,21302460,0.11745108910519995,0.11434385061879077,0.0031072384864091872,1.5536192432045937,9,1.0,441,patience,0.14489537310943568
ridge_teacher,1,4,16,2,21302461,0.11745108903087334,0.1143429344806786,0.00310815455019474,1.5540772750973701,8,1.0,415,patience,0.14489537310943568
ridge_teacher,1,4,16,3,21302462,0.117451087854347,0.11434358904465176,0.003107498809695244,1.553749404847622,9,1.0,460,patience,0.14489537310943568
ridge_teacher,1,4,16,4,21302463,0.11745108794089139,0.11434364892955602,0.0031074390113353728,1.5537195056676865,6,1.0,424,patience,0.14489537310943568
ridge_teacher,1,4,16,5,21302464,0.11745108766485315,0.11434341077138048,0.0031076768934726715,1.5538384467363358,7,1.0,532,patience,0.14489537310943568
ridge_teacher,1,4,16,6,21302465,0.1174510879366287,0.1143436728565582,0.0031074150800704955,1.5537075400352478,8,1.0,427,patience,0.14489537310943568
ridge_teacher,1,4,16,7,21302466,0.11745108857970174,0.11434307684223588,0.0031080117374658587,1.5540058687329292,8,1.0,431,patience,0.14489537310943568
ridge_teacher,1,4,32,0,21304075,0.11745108800718704,0.11434325733373085,0.003107830673456192,1.553915336728096,10,1.0,435,patience,0.14489537310943568
ridge_teacher,1,4,32,1,21304076,0.11745109020063152,0.11434418904670944,0.0031069011539220813,1.5534505769610405,14,1.0,397,patience,0.14489537310943568
