width,percentile,threshold,pair,gap,barrier,hit_max_depth,loss_a_total,loss_b_total,loss_a_data,loss_b_data,loss_a_l1,loss_b_l1
20,pairwise,0.028238598257303238,32,0.0,0.028238598257303238,False,0.026577908545732498,0.028238598257303238,0.007026861887425184,0.0058707850985229015,0.019551046658307314,0.022367813158780336
20,pairwise,0.027758048847317696,33,5.068205855787017e-05,0.027808730905875566,True,0.027758048847317696,0.026226844638586044,0.007891766726970673,0.007685927674174309,0.019866282120347023,0.018540916964411736
20,pairwise,0.027870912104845047,34,0.006596711669117211,0.03446762377396226,True,0.027743693441152573,0.027870912104845047,0.006161448545753956,0.008017887361347675,0.021582244895398617,0.01985302474349737
20,pairwise,0.03466571867465973,35,0.0,0.03466571867465973,False,0.027374926954507828,0.03466571867465973,0.005973959807306528,0.004375657998025417,0.0214009671472013,0.03029006067663431
20,pairwise,0.027298063039779663,36,0.0,0.027298063039779663,False,0.027298063039779663,0.027238093316555023,0.005997501779347658,0.008318847045302391,0.021300561260432005,0.018919246271252632
20,pairwise,0.027820583432912827,37,0.0001791564542800196,0.027999739887192846,True,0.02680056542158127,0.027820583432912827,0.010354604572057724,0.005981956608593464,0.016445960849523544,0.021838626824319363
20,pairwise,0.029279809445142746,38,7.227063184012117e-10,0.029279810167849064,True,0.02625071443617344,0.029279809445142746,0.0070181796327233315,0.005475352052599192,0.019232534803450108,0.023804457392543554
20,pairwise,0.027510719373822212,39,9.395119547844083e-05,0.027604670569300653,True,0.02665291354060173,0.027510719373822212,0.0065000224858522415,0.008417374454438686,0.02015289105474949,0.019093344919383526
20,pairwise,0.027627333998680115,40,0.0048168950644321695,0.032444229063112284,True,0.027214501053094864,0.027627333998680115,0.005090620368719101,0.0065891677513718605,0.022123880684375763,0.021038166247308254
20,pairwise,0.028589926660060883,41,0.005815119452774527,0.03440504611283541,True,0.028589926660060883,0.027178829535841942,0.007178070489317179,0.0067997523583471775,0.021411856170743704,0.020379077177494764
20,pairwise,0.028419606387615204,42,0.0,0.028419606387615204,False,0.028419606387615204,0.02753165364265442,0.0062826997600495815,0.006327389739453793,0.022136906627565622,0.021204263903200626
20,pairwise,0.027244387194514275,43,6.011694087646943e-05,0.027304504135390744,True,0.027244387194514275,0.02595660276710987,0.006880301516503096,0.008219012059271336,0.02036408567801118,0.017737590707838535
20,pairwise,0.028378203511238098,44,0.0,0.028378203511238098,False,0.026522230356931686,0.028378203511238098,0.008748346008360386,0.004156271927058697,0.0177738843485713,0.0242219315841794
20,pairwise,0.02788570150732994,45,6.105488166213008e-05,0.02794675638899207,True,0.02788570150732994,0.027096880599856377,0.007779868319630623,0.004716975148767233,0.020105833187699318,0.022379905451089144
20,pairwise,0.026584215462207794,46,0.0,0.026584215462207794,False,0.02595660276710987,0.026584215462207794,0.008219012059271336,0.007701837457716465,0.017737590707838535,0.01888237800449133
20,pairwise,0.02736269310116768,47,0.00017990560829639346,0.027542598709464072,True,0.02736269310116768,0.026522230356931686,0.008696154691278934,0.008748346008360386,0.018666538409888744,0.0177738843485713
20,pairwise,0.02950211614370346,48,7.972121227051154e-10,0.029502116940915583,True,0.02950211614370346,0.02721061185002327,0.006143487058579922,0.010433759540319443,0.02335862908512354,0.016776852309703827
20,pairwise,0.02944820374250412,49,7.257331159638003e-10,0.029448204468237236,True,0.02801281213760376,0.02944820374250412,0.008775882422924042,0.006582208443433046,0.019236929714679718,0.022865995299071074
20,pairwise,0.031793516129255295,50,0.0,0.031793516129255295,False,0.031793516129255295,0.027354490011930466,0.0047344607301056385,0.006036856211721897,0.027059055399149656,0.02131763380020857
20,pairwise,0.02902752161026001,51,0.0,0.02902752161026001,False,0.027587756514549255,0.02902752161026001,0.00808566901832819,0.0044201877899467945,0.019502087496221066,0.024607333820313215
20,pairwise,0.028278404846787453,52,0.0002637104615569111,0.028542115308344364,True,0.02773190848529339,0.028278404846787453,0.008342009037733078,0.006551731377840042,0.01938989944756031,0.02172667346894741
